global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,sweep_seconds,elapsed_seconds,is_best
574,2,194,7,120,3.1562446358391357e-05,2.9796683635321743e-05,0.006270801373424548,0.0008343885209615076,0.0007643846950287685,0.0002212364515927407,0.000144904556539137,0.00021644518932669558,8.610589278343736e-05,0.0002005401570389432,26.56194099795539,11113.976984334993,1
575,2,195,7,120,3.153199593459407e-05,2.9776125254138547e-05,0.0062707850150667795,0.0008333539651685559,0.0007637261489371186,0.00022101613259930007,0.0001441294934649404,0.00021471912688814958,8.606045703724102e-05,0.00020058583024442126,26.56668319401797,11140.543766336981,1
576,2,196,7,120,3.150166347625225e-05,2.9755617631504038e-05,0.006270768610192229,0.0008323218381311458,0.0007630673440287013,0.00022079619932374102,0.00014336064152822606,0.00021301239379556045,8.601380243589459e-05,0.0002006263346196762,26.5726058940636,11167.116471401998,1
577,2,197,7,120,3.147144756602706e-05,2.973515968561078e-05,0.006270752159352048,0.0008312921245381122,0.0007624082861524804,0.0002205766483206971,0.0001425979522996716,0.000211324799095204,8.596596051237041e-05,0.00020066177577164065,26.56295505107846,11193.679520267993,1
578,2,198,7,120,3.1441346817636316e-05,2.9714750365689892e-05,0.00627073566309859,0.0008302648092519698,0.0007617489811668725,0.00022035747622521043,0.00014184137761172593,0.00020965615375072595,8.591696221948102e-05,0.00020069225757196122,26.55408788495697,11220.233706571977,1
579,2,199,7,120,3.141135987495413e-05,2.969438865118427e-05,0.006270719121985181,0.0008292398773063814,0.0007610894349378774,0.0002201386797505643,0.00014109086969767856,0.00020800627081736254,8.586683778226975e-05,0.0002007178817649724,26.565113567048684,11246.798918733955,1
580,2,200,7,120,3.138148541118564e-05,2.9674073550947994e-05,0.006270702536565845,0.0008282173139035083,0.0007604296533371981,0.00021992025568620427,0.00014034638108437447,0.0002063749652232313,8.581561668652863e-05,0.00020073874800291162,26.56419389601797,11273.363207889022,1
581,2,201,7,120,3.135172212802711e-05,2.9653804102462596e-05,0.006270685907395059,0.0008271971044113265,0.0007597696422406617,0.00021970220089568852,0.00013960786496755345,0.00020476205454886831,8.576332787632959e-05,0.00020075495430332436,26.552242808043957,11299.915549751953,1
582,2,202,7,120,3.132206875488653e-05,2.9633579371063582e-05,0.006270669235027526,0.0008261792343612693,0.0007591094075261186,0.00021948451231468892,0.00013887527444303042,0.00020316735729218938,8.570999950801657e-05,0.00020076659643825093,26.55840747698676,11326.47407245601,1
583,2,203,7,120,3.12925240481069e-05,2.9613398449207045e-05,0.006270652520017966,0.0008251636894455309,0.0007584489550720196,0.000219267186949069,0.00013814856360297347,0.0002015906953014993,8.565565906235328e-05,0.00020077376826749873,26.57214512093924,11353.046316060005,1
584,2,204,7,120,3.1263086790229804e-05,2.9593260455730703e-05,0.006270635762920876,0.0008241504555147397,0.0007577882907558687,0.00021905022187302135,0.00013742768596426174,0.0002000318902683668,8.560033359479748e-05,0.00020077656224738497,26.553796335007064,11379.60021532001,1
585,2,205,7,120,3.123375578927314e-05,2.9573164535160757e-05,0.006270618964290378,0.0008231395185755912,0.0007571274204525325,0.0002188336142272463,0.0001367125963596902,0.00019849076779208152,8.554404940920247e-05,0.00020077506873464592,26.556596106034704,11406.156934418017,1
586,2,206,7,120,3.120452987803653e-05,2.9553109857020707e-05,0.006270602124679991,0.0008221308647883656,0.0007564663500328647,0.0002186173612171803,0.00013600324945208235,0.0001969671542103219,8.54868321657189e-05,0.00020076937623763821,26.597051437944174,11432.754085402936,1
587,2,207,7,120,3.117540791342816e-05,2.9533095615154405e-05,0.006270585244642478,0.0008211244804648345,0.0007558050853623306,0.00021840146011129906,0.00013529960004024036,0.00019546087718446385,8.542870699496707e-05,0.0002007595716294031,26.568966490915045,11459.323151057935,1
588,2,208,7,120,3.114638877581493e-05,2.951312102708039e-05,0.006270568324729681,0.0008201203520657966,0.000755143632299412,0.0002181859082394162,0.0001346016038760079,0.0001939717674218613,8.536969850771723e-05,0.0002007457402451753,26.560673268977553,11485.88392235199,1
589,2,209,7,120,3.111747136838908e-05,2.9493185333356264e-05,0.006270551365492362,0.0008191184661988682,0.0007544819966947386,0.00021797070299110603,0.00013390921677937812,0.00019249965674743598,8.530983063437448e-05,0.00020072796547840316,26.560748687945306,11512.44476947398,1
590,2,210,7,120,3.108865461655951e-05,2.947328779696285e-05,0.006270534367480037,0.0008181188096165403,0.0007538201843894131,0.00021775584181411774,0.0001332223940408778,0.0001910443768877543,8.524912689469193e-05,0.00020070632939489467,26.54679693095386,11538.991663814988,1
591,2,211,7,120,3.105993746735981e-05,2.9453427702691156e-05,0.00627051733124087,0.0008171213692137143,0.0007531582012140369,0.0002175413222128261,0.00013254109258319476,0.00018960576394821667,8.518761010328545e-05,0.0002006809121097157,26.551121069001965,11565.542876210995,1
592,2,212,7,120,3.103131888887318e-05,2.9433604356566935e-05,0.006270500257321492,0.0008161261320258629,0.000752496052987571,0.00021732714174678352,0.0001318652687332637,0.00018818365370879095,8.51253026599193e-05,0.0002006517924106831,26.56616887799464,11592.109144235961,1
593,2,213,7,120,3.1002797869678894e-05,2.9413817085276288e-05,0.006270483146266917,0.0008151330852268017,0.0007518337455160322,0.00021711329802923858,0.00013119487951132697,0.00018677788432078368,8.506222640927951e-05,0.00020061904743075051,26.554763038060628,11618.664003440994,1
594,2,214,7,120,3.097437341831996e-05,2.9394065235612085e-05,0.006270465998620414,0.0008141422161268024,0.0007511712845916412,0.00021689978872577642,0.00013052988227312386,0.00018538829552789437,8.499840270841229e-05,0.00020058275287136173,26.578121011028998,11645.242221210035,1
595,2,215,7,120,3.094604456276754e-05,2.93743481739188e-05,0.006270448814923392,0.0008131535121705529,0.0007505086759917916,0.0002166866115529208,0.00012987023423922044,0.00018401472765984167,8.493385242791667e-05,0.00020054298294811467,26.604034263058566,11671.846357234986,1
596,2,216,7,120,3.0917810349932544e-05,2.9354665285584578e-05,0.006270431595715285,0.0008121669609351614,0.0007498459254778961,0.00021647376427682289,0.0001292158933534534,0.00018265702342073418,8.486859593449145e-05,0.00020049981036837237,26.546720903017558,11698.393176974962,1
597,2,217,7,120,3.0889669845165563e-05,2.933501597451371e-05,0.006270414341533477,0.0008111825501283091,0.0007491830387947069,0.00021626124471198086,0.00012856681747730318,0.00018131502614209541,8.480265308491855e-05,0.0002004533063695163,26.57076670101378,11724.964042005013,1
598,2,218,7,120,3.086162213178452e-05,2.9315399662631047e-05,0.006270397052913191,0.0008102002675863148,0.0007485200216692129,0.00021604905071996835,0.0001279229653947626,0.00017998858193221426,8.473604338378105e-05,0.0002004035409549516,26.55737243895419,11751.521508801961,1
599,2,219,7,120,3.083366631061877e-05,2.929581578939709e-05,0.006270379730387391,0.0008092201012724105,0.0007478568798099838,0.0002158371802082553,0.0001272842952778655,0.00017867753637175506,8.466878569411065e-05,0.00020035058243611628,26.572062360937707,11778.093671131996,1
600,2,220,7,120,3.080580149955593e-05,2.9276263811329216e-05,0.0062703623744867374,0.0008082420392748008,0.0007471936189061946,0.00021562563112898468,0.00012665076622961208,0.00017738173779329147,8.460089875985988e-05,0.00020029449843043145,26.565732304938138,11804.659506605938,1
601,2,221,7,120,3.077802683311847e-05,2.92567432015408e-05,0.006270344985739491,0.0008072660698049587,0.0007465302446268286,0.00021541440147783804,0.00012602233723975464,0.00017610103499603462,8.453240059824092e-05,0.0002002353546152631,26.55165104207117,11831.211253433023,1
602,2,222,7,120,3.07503414620345e-05,2.9237253449289464e-05,0.00627032756467141,0.0008062921811958293,0.0007458667626200596,0.00021520348929291285,0.00012539896792236523,0.00017483527886767502,8.44633088190315e-05,0.00020017321537362588,26.542364807915874,11857.753718969994,1
603,2,223,7,120,3.072274455283852e-05,2.9217794059546915e-05,0.006270310111805731,0.0008053203619001762,0.0007452031785125593,0.00021499289265365898,0.00012478061796977757,0.00017358432113310327,8.439364079702513e-05,0.00020010814428618305,26.55434367794078,11884.30815656099,1
604,2,224,7,120,3.069523528746558e-05,2.9198364552561807e-05,0.00627029262766308,0.0008043506004888889,0.0007445394979086295,0.00021478260967977921,0.00012416724694323673,0.00017234801397540879,8.43234134494864e-05,0.0002000402034885047,26.565555573091842,11910.873810724006,1
605,2,225,7,120,3.0667812862889395e-05,2.9178964463446333e-05,0.006270275112761418,0.0008033828856493075,0.0007438757263896025,0.00021457263853022674,0.00012355881543929582,0.000171126212412915,8.425264316797906e-05,0.0001999694536666316,26.55563440104015,11937.429541200981,1
606,2,226,7,120,3.064047649072511e-05,2.915959334178291e-05,0.006270257567615977,0.0008024172061835871,0.0007432118695135156,0.00021436297740221828,0.00012295528402773634,0.00016991877204259188,8.418134611314865e-05,0.000199895954640101,26.559634209028445,11963.989277377957,1
607,2,227,7,120,3.061322539688665e-05,2.914025075121273e-05,0.0062702399927392315,0.0008014535510070989,0.0007425479328141254,0.00021415362453022183,0.00012235661303082235,0.00016872554865658164,8.410953795300002e-05,0.00019981976479622898,26.569349847035483,11990.558727592928,1
608,2,228,7,120,3.058605882123051e-05,2.9120936269062448e-05,0.006270222388640831,0.0008004919091469664,0.0007418839218005184,0.00021394457818504144,0.00012176276357942788,0.00016754640030948594,8.403723411953787e-05,0.00019974094168365156,26.55249777098652,12017.111322319019,1
609,2,229,7,120,3.055897601721158e-05,2.910164948596818e-05,0.006270204755827548,0.0007995322697403714,0.0007412198419565655,0.00021373583667287345,0.00012117369696826072,0.0001663811860500221,8.396444960288529e-05,0.00019965954152670185,26.562414878979325,12043.673851022962,1
610,2,230,7,120,3.053197625156151e-05,2.9082390005510133e-05,0.0062701870948032624,0.0007985746220331563,0.0007405556987405449,0.00021352739833444177,0.0001205893745155014,0.00016522976557185632,8.389119899690157e-05,0.00019957561935849316,26.557243414921686,12070.231211489998,1
611,2,231,7,120,3.05050588039613e-05,2.906315744386265e-05,0.0062701694060689,0.0007976189553782581,0.0007398914975843106,0.00021331926154408084,0.00012000975820187412,0.00016409200054115944,8.381749662630425e-05,0.00019948922931883078,26.563550509978086,12096.79486056196,1
612,2,232,7,120,3.04782229667327e-05,2.904395142944139e-05,0.006270151690122411,0.0007966652592343046,0.0007392272438933067,0.00021311142470893522,0.00011943480990044162,0.00016296775297497306,8.374335652546218e-05,0.00019940042455055944,26.546504638972692,12123.34146301495,1
613,2,233,7,120,3.045146804453814e-05,2.9024771602572694e-05,0.006270133947458738,0.0007957135231641626,0.0007385629430457105,0.00021290388626809815,0.00011886449174379436,0.00016185688601489415,8.366879217432692e-05,0.00019930925669280636,26.56438595696818,12149.90594732901,1
614,2,234,7,120,3.0424793354082318e-05,2.900561761516688e-05,0.0062701161785697545,0.0007947637368335304,0.0007378986003922359,0.00021269664469182581,0.00011829876631803839,0.00016075926427997479,8.35938170682541e-05,0.00019921577709846618,26.558577743940987,12176.464623215958,1
615,2,235,7,120,3.0398198223832323e-05,2.8986489130395793e-05,0.006270098383944303,0.0007938158900096134,0.0007372342212557328,0.00021248969848076276,0.00011773759583402077,0.000159674752180742,8.351844409589642e-05,0.00019912003544942123,26.5542489530053,12203.018975810963,1
616,2,236,7,120,3.0371681993738685e-05,2.896738582238773e-05,0.006270080564068086,0.0007928699725595863,0.0007365698109307906,0.0002122830461651641,0.00011718094394218479,0.0001586032175908554,8.344268600453762e-05,0.00019902208088079924,26.55945546296425,12229.578529288992,1
617,2,237,7,120,3.03452440149601e-05,2.894830737591022e-05,0.006270062719423714,0.0007919259744494475,0.0007359053746833771,0.00021207668630415278,0.0001166287734253868,0.00015754452716133777,8.336655526994819e-05,0.0001989219615563892,26.570712723070756,12256.14934007998,1
618,2,238,7,120,3.0318883649608286e-05,2.8929253486095704e-05,0.006270044850490647,0.0007909838857425712,0.0007352409177504693,0.00021187061748500805,0.00011608104768242381,0.00015649854928630858,8.329006383462881e-05,0.0001988197242184702,26.550000133924186,12282.699454921996,1
619,2,239,7,120,3.0292600270495667e-05,2.891022385814706e-05,0.006270026957745193,0.0007900436965985031,0.0007345764453399295,0.000211664838322486,0.00011553773071639371,0.0001554651541435178,8.321322367668086e-05,0.00019871541537451736,26.560195347992703,12309.259749168996,1
620,2,240,7,120,3.0266393260884555e-05,2.8891218207051273e-05,0.00627000904166047,0.0007891053972716403,0.0007339119626299328,0.00021145934745809316,0.00011499878598051494,0.0001544442112393841,8.313604620559104e-05,0.00019860908001363418,26.559342460008338,12335.81918846001,1
621,2,241,7,120,3.0240262014238114e-05,2.8872236257318346e-05,0.006269991102706428,0.0007881689781100055,0.0007332474747690237,0.00021125414355945937,0.00011446417784803644,0.00015343559247280595,8.305854281546206e-05,0.00019850076278754138,26.565181649057195,12362.384466505027,1
622,2,242,7,120,3.0214205934009156e-05,2.8853277742703988e-05,0.006269973141349782,0.0007872344295539505,0.0007325829868754633,0.00021104922531965453,0.0001139338705792392,0.0001524391699609741,8.298072444646572e-05,0.0001983905070621036,26.554170093964785,12388.938733267016,1
623,2,243,7,120,3.0188224433388442e-05,2.8834342405961466e-05,0.006269955158054046,0.0007863017421350575,0.0007319185040374704,0.00021084459145660273,0.0001134078288595879,0.00015145481717940368,8.290260187733393e-05,0.00019827835558676774,26.563261118019,12415.50208927202,1
624,2,244,7,120,3.0162316935099188e-05,2.8815429998597307e-05,0.006269937153279511,0.0007853709064749004,0.0007312540313124533,0.00021064024071243187,0.00011288601754477403,0.000150482408388287,8.282418555879239e-05,0.0001981643501289024,26.5617445850512,12442.063931899029,1
625,2,245,7,120,3.0136482871177065e-05,2.879654028060305e-05,0.006269919127483239,0.0007844419132837668,0.0007305895737273724,0.00021043617185289405,0.00011236840160762864,0.00014952181855319135,8.274548577105615e-05,0.00019804853177171614,26.55353892594576,12468.617567357025,1
626,2,246,7,120,3.0110721682759463e-05,2.8777673020241797e-05,0.006269901081119012,0.000783514753359724,0.0007299251362781488,0.00021023238366678855,0.0001118549463477268,0.00014857292375065583,8.266651245616734e-05,0.0001979309406230817,26.553188696037978,12495.170855153003,1
627,2,247,7,120,3.0085032819886776e-05,2.8758827993800755e-05,0.006269883014637408,0.0007825894175873093,0.0007292607239295928,0.00021002887496537778,0.00011134561722042628,0.00014763560077975715,8.258727544089604e-05,0.0001978116162505324,26.591436326038092,12521.762386998977,1
628,2,248,7,120,3.0059415741302432e-05,2.874000498537293e-05,0.0062698649284857215,0.0007816658969364597,0.000728596341615199,0.00020982564458184126,0.00011084038023628514,0.00014670972800901111,8.250778424425603e-05,0.00019769059730495787,26.55399943899829,12548.316487130942,1
629,2,249,7,120,3.0033869914254728e-05,2.8721203786637933e-05,0.006269846823108007,0.0007807441824615222,0.0007279319942372546,0.00020962269137077033,0.00011033920122346155,0.000145795183863328,8.242804811794389e-05,0.00019756792157848822,26.55697274603881,12574.873564240988,1
630,3,0,8,165,3.0375449948455962e-05,2.7412239023326418e-05,0.006269414100560558,0.0007726895501349086,0.0007194431605426594,0.0002070009600395392,0.0019297586811953392,0.0291147511797758,0.007159914434322172,0.01828510742119611,39.73965161701199,12614.614585847943,1
631,3,1,8,165,2.704714424521263e-05,2.5240057986473952e-05,0.006270048623774776,0.0007715972042917587,0.0007182802996782224,0.0002012749526286847,0.009767680791966294,0.02518204103180217,0.006864251956153209,0.01751662792958111,39.73029334191233,12654.344972854946,1
632,3,2,8,165,2.571688756494403e-05,2.4238057670443156e-05,0.006270294829352881,0.0007707673659857058,0.000717282725727045,0.00019875995440666228,0.009465013409945398,0.024791241182763456,0.006890367528294554,0.01758889299277039,39.72446029796265,12694.069524109014,1
633,3,3,8,165,2.5041278990072658e-05,2.372117233051806e-05,0.006270390442587734,0.0007699380899583145,0.0007163903910789997,0.00019739529942432215,0.00927571135611843,0.024379507747990813,0.006935187387489786,0.017702652728354196,39.72667885303963,12733.79629637103,1
634,3,4,8,165,2.464092938746173e-05,2.340719407218594e-05,0.006270431341997824,0.0007690970806805968,0.0007155737911430896,0.0001965152106420163,0.009115483483529052,0.023980122786821854,0.0069680278805115264,0.01777434132434388,39.73885399696883,12773.535268788924,1
635,3,5,8,165,2.4362877695150847e-05,2.318053114062872e-05,0.006270452913022018,0.0007682515249753801,0.0007148111706525459,0.00019584967839857218,0.008968392031993785,0.023596918640875233,0.006986884463082412,0.01780393027501436,39.716241065994836,12813.251632853993,1
636,3,6,8,165,2.4141252732763728e-05,2.2993456682644868e-05,0.006270467817231644,0.0007674079592448951,0.000714086907441316,0.0001952841960840297,0.008830059083850888,0.02323142145552267,0.00699316401094053,0.017800142166708863,39.707151220995,12852.958902381011,1
637,3,7,8,165,2.3947224646056707e-05,2.282604924060627e-05,0.006270480023250305,0.0007665707156981083,0.0007133901501776171,0.00019476936047423555,0.008699163637229826,0.022884492660919138,0.006988769263026866,0.01777040777525626,39.71313511102926,12892.672159397975,1
638,3,8,8,165,2.376799676236492e-05,2.2669785526579987e-05,0.006270490368435864,0.0007657424093858564,0.0007127134951403745,0.00019428337274156798,0.008575063917800173,0.022555792386409187,0.006975531320652906,0.01772038062047107,39.70803361199796,12932.380311153946,1
639,3,9,8,165,2.35977497731682e-05,2.252083143625815e-05,0.006270498749659859,0.0007649244979965785,0.000712051939279082,0.0001938162249369924,0.008457144739803647,0.02224400747590822,0.00695507321889794,0.017654417936431393,39.7080667730188,12972.088499828009,1
640,3,10,8,165,2.343371996326641e-05,2.23773003538195e-05,0.006270504926261299,0.0007641176946573551,0.0007114021197860572,0.00019336300176142716,0.008344732847186086,0.021947337070237754,0.006928784185858183,0.017575943237360097,39.711070751887746,13011.799687200924,1
641,3,11,8,165,2.3274496540044695e-05,2.22381336845544e-05,0.00627050876458143,0.0007633222478887068,0.000710761782150048,0.0001929210332284746,0.008237148700262367,0.021663877137383585,0.006897827423286479,0.017487667452872096,39.703865838004276,13051.503649057937,1
642,3,12,8,165,2.311928055257458e-05,2.2102644167197952e-05,0.006270510273426806,0.0007625381255708727,0.0007101294154321513,0.00019248867882007496,0.00813375986291623,0.02139184181173418,0.00686316172959534,0.01739173891871816,39.712585437926464,13091.21632566792,1
643,3,13,8,165,2.2967561247968052e-05,2.1970328950644418e-05,0.006270509573338641,0.000761765133316263,0.0007095040052835347,0.00019206480405859226,0.008034011070838842,0.021129665164173087,0.006825567518688372,0.01728985523693219,39.71014604798984,13130.926565767964,1
644,3,14,8,165,2.2818973756251147e-05,2.1840791645824717e-05,0.006270506854330494,0.0007610029891104389,0.0007088848680515071,0.00019164855111827048,0.00793743097194924,0.020876022840792083,0.006785673158316115,0.01718335176260452,39.71203861501999,13170.638695813948,1
645,3,15,8,165,2.2673235409948463e-05,2.171370794206728e-05,0.00627050234020996,0.0007602513693631425,0.0007082715399374291,0.0001912392342820729,0.007843629802131375,0.020629823926953783,0.0067439802926015004,0.017073274820974416,39.71289685508236,13210.351692931028,1
646,3,16,8,165,2.2530116131551847e-05,2.158880848582341e-05,0.0062704962633176875,0.0007595099365474488,0.0007076637031745221,0.00019083628858957235,0.0077522893679445514,0.020390181415585476,0.006700886955183206,0.01696044243061579,39.70388418296352,13250.055671710987,1
647,3,17,8,165,2.238942359417262e-05,2.146586865442393e-05,0.006270488848572252,0.0007587783551580716,0.000707061136941716,0.00019043924145857534,0.007663150630736187,0.020156376554424368,0.006656707031315738,0.016845492070668145,39.70867480698507,13289.764453383978,1
648,3,18,8,165,2.2250994809483426e-05,2.1344701229418425e-05,0.006270480304481977,0.0007580563004389777,0.0007064636847352765,0.00019004769455632727,0.007576005448538401,0.019927834215529825,0.006611687437580162,0.01672892085634834,39.713635939056985,13329.478183059022,1
649,3,19,8,165,2.21146906764302e-05,2.122515050102671e-05,0.006270470818900125,0.0007573434626604982,0.0007058712326737327,0.00018966131071088,0.007490684370775529,0.019704088780480248,0.006566021772708444,0.016611116073185023,39.70705042197369,13369.185324203921,1
650,3,20,8,165,2.1980391960948144e-05,2.1107087263441705e-05,0.006270460557790003,0.0007566395487755758,0.0007052836950556475,0.0001892798036075122,0.007407049101214784,0.019484762424388784,0.006519861955867918,0.01649238056789158,39.700690813944675,13408.886110341991,1
651,3,21,8,165,2.1847996070149203e-05,2.0990404509920677e-05,0.006270449665769736,0.0007559442825818762,0.0007047010047281797,0.00018890292931107548,0.007324987072343306,0.019269549424498596,0.006473327245445516,0.016372951794183646,39.704730569035746,13448.590934118954,1
652,3,22,8,165,2.171741438678648e-05,2.087501372922448e-05,0.006270438267617551,0.0007552574040668025,0.000704123106656571,0.0001885304791883483,0.007244404841996595,0.019058197700966156,0.00642651197651707,0.016253018071652997,39.71467630297411,13488.305703606922,1
653,3,23,8,165,2.1588570026444548e-05,2.0760841756384594e-05,0.00627042647021537,0.0007545786683513224,0.0007035499536150809,0.00018816227397946947,0.007165223375808635,0.018850495593557504,0.006379490570773111,0.01613272842981336,39.7140461349627,13528.019843091955,1
654,3,24,8,165,2.1461395903097157e-05,2.0647828097514318e-05,0.006270414364615961,0.0007539078445204286,0.0007029815033025407,0.0001877981587829084,0.007087377665663769,0.018646270024731983,0.0063323229198417545,0.016012203895494282,39.72026602202095,13567.740200608969,1
655,3,25,8,165,2.1335833167713923e-05,2.053592269595094e-05,0.00627040202805294,0.0007532447143752255,0.0007024177164026382,0.00018743799894145122,0.007010808413169632,0.018445364428891782,0.0062850568273643435,0.015891541754337848,39.71383326896466,13607.454127611942,1
656,3,26,8,165,2.1211829824414696e-05,2.042508405338171e-05,0.006270389525802473,0.0007525890713122449,0.0007018585552887764,0.00018708167653789853,0.006935466034608407,0.018247648595614046,0.006237731847689742,0.01577082374702171,39.72112259303685,13647.17534575297,1
657,3,27,8,165,2.1089339603667247e-05,2.0315277680708984e-05,0.0062703769128500545,0.0007519407192732318,0.0007013039831487632,0.00018672908752657573,0.006861306472554903,0.018053007487909164,0.006190380364479236,0.015650117578987825,39.69995060400106,13686.87538961193,1
658,3,28,8,165,2.0968321036605462e-05,2.020647480834031e-05,0.006270364235359629,0.0007512994717836749,0.0007007539634112936,0.00018638013936444264,0.006788289048962535,0.017861335449525836,0.006143029852823015,0.015529481698199456,39.702181515982375,13726.577666013967,1
659,3,29,8,165,2.08487366589141e-05,2.0098651325204663e-05,0.006270351531947241,0.0007506651511260546,0.0007002084593650075,0.00018603474903322497,0.006716377878272362,0.017672539637554694,0.006095703814557479,0.01540896692103412,39.70790881488938,13766.285667269025,1
660,3,30,8,165,2.0730552384502407e-05,1.9991786908873527e-05,0.006270338834776312,0.0007500375875780851,0.0006996674339132401,0.00018569284144250844,0.006645538517352414,0.017486531242365964,0.006048422461924535,0.015288617582861657,39.712952419999056,13805.998720339965,1
661,3,31,8,165,2.061373696039303e-05,1.9885864310153708e-05,0.006270326170497457,0.0007494166187668958,0.0006991308494214744,0.00018535434808938377,0.00657573980773716,0.01730323010748026,0.0060012035407120586,0.015168473185898979,39.7009528829949,13845.699767326936,1
662,3,32,8,165,2.0498261520141137e-05,1.9780868761004864e-05,0.006270313561047449,0.0007488020890992642,0.0006985986676356112,0.00018501920595463355,0.00650695308651969,0.017122562639593032,0.005954063318892042,0.015048570560961106,39.716548901982605,13885.416408495978,1
663,3,33,8,165,2.0384099236040704e-05,1.967678749934765e-05,0.006270301024332845,0.0007481938492341413,0.0006980708496364212,0.00018468735662244463,0.006439150240488285,0.0169444567306127,0.005907016187938014,0.014928942600659419,39.71863525104709,13925.135137125966,1
664,3,34,8,165,2.0271225015924096e-05,1.9573609375204984e-05,0.006270288574809239,0.0007475917556359457,0.0006975473558312815,0.0001843587455378518,0.006372304978534067,0.016768844978551505,0.0058600754776178664,0.014809620123914532,39.71546617697459,13964.85069698398,1
665,3,35,8,165,2.015961525164781e-05,1.9471324533476705e-05,0.006270276223977719,0.0007469956701764718,0.0006970281459615865,0.00018403332139893032,0.006306392672636544,0.016595664274575823,0.005813253320629295,0.014690631386556081,39.71346497000195,14004.564256377984,1
666,3,36,8,165,2.0049247624702438e-05,1.9369924146913143e-05,0.0062702639808066745,0.000746405459764272,0.0006965131791386634,0.0001837110356619091,0.006241389162574972,0.016424852700837083,0.005766561542192121,0.014572004223876748,39.70167537906673,14044.266028480954,1
667,3,37,8,165,1.994010092812911e-05,1.9269400216525405e-05,0.006270251852093574,0.0007458209960354775,0.0006960024138629152,0.0001833918421344938,0.006177272120558922,0.016256353017100378,0.005720010299575193,0.014453762514499214,39.71589304599911,14083.982014045003,1
668,3,38,8,165,1.9832154953387736e-05,1.9169745386465098e-05,0.006270239842774037,0.0007452421550295108,0.0006954958080869542,0.00018307569665149934,0.006114018191351732,0.01609010530989146,0.005673610161520686,0.014335931393763242,39.72815563599579,14123.710260869935,1
669,3,39,8,165,1.9725390335600165e-05,1.907095281697232e-05,0.006270227956188283,0.0007446688169733828,0.0006949933192453702,0.00018276255677444778,0.00605160791339986,0.015926059660910676,0.005627370193042422,0.014218532343305567,39.70435708097648,14163.414715328021,1
670,3,40,8,165,1.9619788489711463e-05,1.89730160640921e-05,0.006270216194309067,0.0007441008660079514,0.000694494904314831,0.00018245238158608182,0.005990020251059049,0.015764162024382647,0.005581299539841796,0.014101587182048559,39.70336763304658,14203.118181459955,1
671,3,41,8,165,1.9515331524538496e-05,1.887592899217536e-05,0.0062702045579395484,0.0007435381899710645,0.000694000519862329,0.00018214513150005318,0.005929235343997533,0.015604361376023815,0.005535406618702089,0.013985115980735043,39.72252042405307,14242.840801498969,1
672,3,42,8,165,1.9412002168190008e-05,1.8779685700694058e-05,0.0062701930468842025,0.0007429806802081612,0.0006935101220963014,0.00018184076809933035,0.005869234661062272,0.015446610059116768,0.005489699421830748,0.013869137817008548,39.71880505094305,14282.559705336927,1
673,3,43,8,165,1.93097837055378e-05,1.868428046662855e-05,0.006270181660096603,0.0007424282314005492,0.0006930236669148734,0.00018153925400370862,0.005810000849438144,0.015290863416658163,0.00544418543414352,0.013753670551249512,39.7160872790264,14322.275889510987,1
674,3,44,8,165,1.9208659960180963e-05,1.8589707695728623e-05,0.006270170395807715,0.0007418807413543534,0.000692541109961719,0.00018124055278751682,0.005751514923407047,0.015137072545536465,0.005398871913750428,0.013638731527702803,39.71844409801997,14361.994432754,1
675,3,45,8,165,1.910861521360293e-05,1.8495961889847566e-05,0.0062701592516378035,0.000741338110898827,0.0006920624066654137,0.00018094462885987454,0.005693761618043614,0.014985198103114564,0.005353765373780823,0.013524336250809827,39.70967893092893,14401.704212827957,1
676,3,46,8,165,1.9009634207042152e-05,1.840303761482004e-05,0.006270148224694182,0.0007408002436909223,0.0006915875122927313,0.00018065144742022754,0.005636723437057107,0.01483519497014778,0.0053088721804715015,0.013410499898662913,39.71282209199853,14441.417132453993,1
677,3,47,8,165,1.8911702087783445e-05,1.8310929478124434e-05,0.006270137311655344,0.0007402670461160388,0.0006911163819910837,0.00018036097437662015,0.005580385307128079,0.01468702423026527,0.005264198289959428,0.013297236651998478,39.69830952701159,14481.11553733598,1
678,3,48,8,165,1.8814804394804848e-05,1.82196321081574e-05,0.0062701265088463305,0.0007397384271431596,0.0006906489708383858,0.00018007317630111677,0.005524731766996432,0.014540645963759006,0.005219749548587657,0.013184560450602317,39.70140704698861,14520.817045342992,1
679,3,49,8,165,1.8718927030718312e-05,1.8129140150232818e-05,0.006270115812301997,0.000739214298219299,0.0006901852338671409,0.00017978802038959513,0.005469748321788656,0.014396022695353937,0.005175530696860942,0.013072482464093307,39.71288803394418,14560.530032219016,1
680,3,50,8,165,1.8624056238968055e-05,1.8039448248022262e-05,0.00627010521782555,0.0007386945731637576,0.0006897251261166549,0.00017950547441503156,0.005415421164327331,0.01425311872150118,0.005131546805299286,0.012961014734522103,39.700849759043194,14600.230980727938,1
681,3,51,8,165,1.8530178592700836e-05,1.7950551037514876e-05,0.006270094721036711,0.000738179168056626,0.0006892686026682984,0.00017922550670270817,0.005361736455332658,0.014111898230353042,0.00508780251443166,0.01285016824695936,39.70960972097237,14639.940689497977,1
